id,love,joy,surprise,anger,sadness,fear,comment
691111_5,,,,,,,But I'm open for suggestions.
859894_1,,,,,,,"setting

  set hive.script.auto.progress=true;

seems to have no effect."
859894_2,,,,,x,,"Aside from the job succeeding (it doesn't), what effect should I be able to measure (in order to see if this is doing anything)?"
1490049_1,,,,,,,"Abhinav, can you also attach cloud_usage db dump."
1490049_2,,,,,,,Need it to test the fix.
303437_1,,,,,,,I changed the ubuntu version too.
1063055_1,,,,,,,"By the way, getCanonicalPath() performs actual file access, may take long if drive is slow (e. g. Samba), may fail with exception if path is inaccessible at the moment (e. g. on network drive) etc."
1063055_2,,,,,,,"On the other hand, getAbsolutePath() is purely logical and doesn't need file system access.
"
682430_1,,,,,x,,You misunderstood the response: StopFilter indeed did not change.
682430_2,,,,,,,"The change is now that in Lucene 4.0 all Analyzers are required to reuse TokenStream instances, so the StopFilter is only produced only once in your application (when the Analyzer is created)."
440583_1,,,,,x,,You would need to implement session resume; thats a whole new can of worms.
1725946_2,,,,,,,Only the first of these is a failure.
1725946_3,,,,,,,This test pukes all over the place when the first test fails.
1725946_4,,,,,,,Some of the other test cases in this class failed because that constraint error occurred?
1725946_5,,,,,,,There were most definitely 21 test case failures.
783620_1,,,,,,,"<danielsh> Yes, any23.zones.apache.org is the jail's hostname, so use the IP it resolves to.
"
153824_1,,,,,,,ill upload a patch for 3.1 and 3.2 branch as soon as ZOOKEEPER-597 gets committed to those branches.
930778_1,,,,,,,"Yeah, seems safe."
930778_2,,,,x,,,And the current behavior is irritating.
930778_3,,,,,,,Will commit a bit later unless somebody beats me to it.
187595_1,,,,,,,"Hi Zeid,

I'll go ahead and commit your changes, but this one doesn't look right...I think it's a hold over 
from the Mac files."
187595_2,,,,,,,This symbol is not used for the Windows Netaccessor.
187595_3,,,,,,,Yeah?
187595_4,,,,,,,Please watch the source tree over the next several weeks before our next release.
187595_5,,,,,,,"There will 
probably be some additional file checks, so you'll need to patch the projects yet again."
190156_1,,,,,,,This is the bridge code minus the redundant bit.
151815_1,,,,,,,I would like that add that the problem is highly reproducible.
1667930_1,,,,,,,Looks great to me.
1667930_2,,,,,,,Thanks Doug.
1417788_1,,,,,x,,"Sorry for a mess in uploaded files, my connection got broken during first upload."
1417788_2,,,,,,,"These file describes my change:

derby1434-try2.diff (attached multiple times, should have the same content)
derby1434-try2.stat

"
1342137_1,,,,,,,And it's somehow connected to https://issues.apache.org/jira/browse/DIRAPI-137
1048263_1,,,,,,,"The reason of such big number of ""ByteArrayOutputStream;.write"" invokes is signed ext/bcprov.jar - it's manifest is read by byte."
1048263_2,,,,,,,If we put this jar to bootclasspath we'll have at least 5% performance boost on HWA application .
1048263_3,,,,,,,btw: maybe we should add this Jira's as subtasks to HARMONY-5277 ?
1048263_4,,,,,,,As they're startup related.
793081_1,,,,,,,"Ok, all done

https://issues.apache.org/jira/browse/KATO

I found sgoyal jira username to be shubham so hope thats right, if so good to go!"
857519_1,,,,,,,comments on phabricator
255981_1,,,,,x,,"Here are 2 patches ... one for adjustExamplePaths.bat & .sh
and the other a new file holding 2 User Libraries ... UIMA_LIB & UIMA_AS_LIB
Not sure where this should go ..."
255981_2,,,,,,,I guessed UIMA_HOME/config but could be /lib
207922_1,,,,,,,"The only thing that the convention plugin does at request time, happens in org.apache.struts2.convention.ConventionUnknownHandler, the rest is just configuration loading on start up, you might want to put a breakpoint in handleUnknownAction, and see what is going on."
1553921_1,,,,,,,"So either new-style hints are being written without versionColumn by RowMutation.hintFor, or old style hints did not get cleaned out properly by SystemTable.purgeIncompatibleHints."
1553921_2,,,,,,,But both of those look fine to me.
787081_1,,,,,,,"Hi,

I have changed the rsync to rsync.eu.apache.org."
787081_2,,,,,,,Please check it now.
787081_3,,,,,,,"Regards,
Softaculous Team


"
1634124_1,,,,,x,,i found the class - so there is no bug - sorry
1574835_1,,,,,,,"> Stage 2, btw, will involve documentation."
1574835_2,,,,,,,"I'm not forgetting it :) 

Did you forget it, or did I miss it somewhere?"
245930_1,,,,,x,,I was not aware of being required to call that method.
245930_2,,,,,,,Is it possible to do this when closing the input/outputstream aswell?
1019322_1,,,,,,,Thanks Mathias.
1019322_2,,,,,x,,This is a silly one.
1019322_3,,,,,,,Bringing into 0.90.0.
1019322_4,,,,,,,Marking as critical.
461111_1,,,,,x,,"Seems we didn't enforce an exec for sh, but we did for fs."
991251_1,,,,,,,"@Jon
Thanks for committing it."
991251_2,,,,,,,Anoop reminded me about this.
1061211_1,,,,,,,The failure of GdiplusStartup happened to because this function was called from a native method with RSP not aligned to 16 bytes.
1061211_2,,,,,,,"It is not well documented in MSDN, but it looks like RSP has to be always aligned to 16 bytes."
1061211_3,,,,,,,"Some functions don't require it, but some do."
1061211_4,,,,,,,"A patch was made to the interpreter to fix this in assembly code, so if a native method has an odd number of arguments, additional 8 bytes are skilled by RSP to align it to 16 bytes."
1061211_5,,,,,,,Patch applied at 514264.
1017845_2,,,,,,,So I am likely going to work on this soon.
1017845_3,,,,,,,What is the exact problem?
1017845_4,,,,,,,"If it would as simple as just recreating ReplicationZookeeper or using RecoverableZookeeper J-D would have probably just done it :)
"
1463502_1,,,,,,,"You forgot to mention the part where I said that I have absolutely no idea if MinSize is important for some other part of the code ;)

Also, it looks like if we add a check in couch_db:doc_flush_binaries/2 to see if we're not streaming an attachment of unknown length, and then pass that information to couch_stream:ensure_buffer/2 so that couch_stream can decide if it wants to allocate exactly the requested amount or some extra it'd solve the issue."
1463502_2,,,,,x,,"The patch should be relatively trivial, but like I said, I have no idea if there is other important stuff going on there or not."
242894_1,,,,,,,The two issues mentioned by Tom has been fixed.
242894_2,,,,,,,The new patch is the whirr-168-3.patch file.
1687798_1,,,,,,,32 bit ubuntu 12.10
1127250_1,,,,,,,Marking this for 0.18.4 and above since it's a deadlock.
1127250_2,,,,,,,The patch should work on all fair scheduler versions.
1494424_1,,,,,,,"This blocker/ critcal was created before July please review and resolve, we are approaching 4.2 code freeze in 7 days "
313769_1,,,,,,,Was fixed to behave as it used to.
232746_1,,,,,x,,"Igor, sorry it took me so long to get back to this."
232746_2,,,,,,,Thanks for the patch.
232746_3,,,,,,,"It works for me, both in container and in testing with WicketTester.
"
1093662_1,,,,,x,,"Hey, sorry I did not get back to you sooner."
1093662_2,,,,,x,,I found the (sad) attempt at a script you asked about and uploaded it to MAPREDUCE-4282.
1093662_3,,,,,,,"As I said on that thread, I'm in a compilers class right now and I thought I might make a more ""enlightened"" attempt using lex/yacc soon and see where that gets me, if no one else gets this done first."
1093662_4,,,,,x,,Sorry for the delay.
1093662_5,,,,,,,"anyway, if someone is brave enough to fix the ""attempt one"" script, i wish them well ;)
"
934100_2,,,,,,,"I added a rm -rf /tmp/h* to hadoopqa... and ran this again.... seems to be working:

https://builds.apache.org/view/H-L/view/HBase/job/PreCommit-HBASE-Build/7253/console

We'll see."
684519_2,,,,,,,"by the way, the only open impl of this algorithm i could find is at http://rrette.com/moman.html (ZSpell) in python."
684519_3,,,,,,,"I recently stumbled upon a C++ey STLey impl -> http://code.google.com/p/patl/

bq."
684519_4,,,,,,,I might be on the trail of a java impl - get out the hounds!
684519_5,,,,,,,"If you do take hold of it, do not hesitate to share :) The original paper and C++ code likewise melt my brain, and I needed the algo in some other place."
1028657_1,,,,,,,Go ahead commit Nitay.
1028657_2,,,,,,,We can file issues with it as we find them.
1028657_3,,,,,x,,I don't have resources to hand to test this at mo.
694689_1,,,,,x,,"Yes it is a dup, thanks Mike for taking care of this (I planned to do this yesterday but didn't make it)"
143877_1,,,,,,,"Hi Deepa, I looked at the transaction logs, afaict this is not a bug, rather the znode you mention is not deleted on session expiration because it was already explicitly deleted by another session."
143877_2,,,,,,,"I dumped the txnlog from zookeeper2, here is the section of interest."
143877_4,,,,,,,"afaict things are working properly, at least on the ZK side of things.
"
192175_1,,,,,,,Fixed a typo in the oritinal patch.
165713_1,,,,,,,toString() method added.
750696_1,,,,,,,"FWIW: this issue is a regression of JCR-890, i.e."
750696_2,,,,,,,the refactoring involved (r982520).
750696_3,,,,,,,there might be more hidden issues like this.
1096991_1,,,,,,,"+1, let's rip it out and redo it if we need it."
984607_1,,,,,x,,Forgot to add that I also tried this with and without HBASE-5864
359088_2,,,,,x,,"but app developers should always explicitly set it based on their application

My guess is that a large enough group of people take the defaults that it matters."
359088_3,,,,,x,,App developers never do what they should :)
252569_1,,,,,x,,"problem - the bit to sign the source-release is being called when the source-release isn't being built because the source-release is only built at the ""executionroot"".  "
485511_1,,,,,,,I wasn't talking about the perment schedule.
485511_2,,,,,,,"I was talking that the first three months of becoming a TLP we have to report monthly.
"
465197_1,,,,,,,"Kevin, we already have that -- the jobs are named after the file (if you run pig myfile.pig), but you can override the name with ""set job.name myname""

With this ticket, that job name would essentially become a prefix."
640140_1,,,,,x,,Excuse me for stolen assignement.
640140_2,,,,,,,I've saw this after completed the issue.
640140_3,,,,,,,I've rework almost all needed messages in Preconditions.checkArgument.
640140_4,,,,,,,And I did it according the style of each class.
640140_5,,,,,,,I think it will be useful to standardize all the messages.
640140_6,,,,,x,,In current version the same error cause different messages because there are many commiters.
640140_7,,,,,,,"Example, for case: Preconditions.checkArgument(size >= 0, ""size must be at least 0""); we can do like Preconditions.checkArgument(size >= 0, ""Wrong size: "" + size + ""."
640140_8,,,,x,,,Must be: size >= 0!
1125138_1,,,,,,,"Marking this an incompatible change, so that it gets attention."
1125138_2,,,,,,,"Also, setting webinterface.private.actions has other effects like enabling the 'kill job' and 'kill task' links on the Job web UI."
916437_1,,,,,,,@Joy: I agree that not losing heartbeats is the best scenario.
916437_2,,,,,,,"In the case I mentioned in my above comment, we would not lose datanode heartbeats if we implement HDFS-1392."
916437_3,,,,,,,"On the other hand, if there is a true network partition, then NN will ""lose heartbeats"" from datanodes, because the datanodes cannot send messages to the NN."
916437_4,,,,,,,"In that case, the NN should delay creating a replication-storm in the hope that the network partition gets resolved soon."
916437_5,,,,,,,"So, the heuristic that I listed above to detect a network partition should still be applicable, isn't it?"
507457_1,,,,,,,#NAME?
1725450_1,,,,,,,Yep i am actually using just Pax Runner/Exam to start Ace stuff.. but i am not 100% sure about what the MuliFrameworkStarter is about.. what is it good for ?
746271_1,,,,,x,,Sorry for the missing class src/java/org/apache/jdo/tck/lifecycle/StateTransitionsReturnedObjects.java.
746271_2,,,,,,,Checked in with revision 388211.
903529_1,,,,,,,"After applied patch, the output format just like this :

[root@infra1 bin]# ./hdfs dfs -count -header /
DIR_COUNT FILE_COUNT CONTENT_SIZE FILE_NAME
           7        10002           10292583 /
[root@infra1 bin]# ./hdfs dfs -count -q -header /
QUOTA REMAINING_QUATA SPACE_QUOTA REMAINING_SPACE_QUOTA DIR_COUNT FILE_COUNT CONTENT_SIZE FILE_NAME
  2147483647      2147473638            none             inf            7        10002           10292583 /"
1320739_1,,,,,x,,"Sorry if this was not clear, and yes, by <blank> I meant an empty string."
311649_1,,,,,,,The unit test code is for a sleep job where splits need not be different since they are empty.
1692382_1,,,,,x,,"Qianshi is working on the SSL session reuse, but this buggy Bug system does not allow him assign this ticket, sigh"
478827_1,,,,,x,,"Hi Guillaume,

I did not have an answer right away, so I sent you question to Leonard Rosenthol."
478827_2,,,,,,,"Here is his response:

""There is no reason to change the version in the header as the version can be anything (ISO 19005-2:2005, 6.1.2)."
478827_3,,,,,,,"As for the OutputIntent, that is not necessary if all colors in the PDF are in a device independent colorspace (ISO 19005-1:2005, 6.2.3.1)."
478827_4,,,,,,,"In this case, they are all in ICCBased Gray."
478827_5,,,,,,,"Leonard""

 



BR, 
Bill Fausser 

"
246457_1,,,,,x,,"Sorry, should have commented on this much sooner."
246457_2,,,,,,,That seems to work for me - thanks!
1050678_1,,,,,,,The preliminary patch is attached.
1050678_2,,,,,x,,"It is not yet tested - I ran into strange build problems with APR.
"
1537965_1,,,,,x,,"Done, sorry for all the mess on a simple patch."
534574_1,,,,,,,"David,

I've done a little digging and have a question around:  OrderReadHelper.getOrderItemQuantityBd()

Firstly going back a while now this log:
    http://svn.ofbiz.org/viewcvs/trunk/components/order/src/org/ofbiz/order/order/OrderReadHelper.java?rev=4367&r1=4281&r2=4367
shows a change to the strings that seems to make the first if statement redundant?!"
534574_2,,,,,,,I presume either that statement can now be removed or the original intention of the statement needs reimplementing?
534574_3,,,,,x,,"Secondly reading this code I can see why this bug is happening, after completing stage 2 above when adding the new item the code does ""ordered - cancelled = quantity"" which equates to ""1 - 1 = 0""."
534574_4,,,,,x,,"Keep repeating this and the problem just gets worse.
"
1575383_1,,,,,,,"scheduleAtFixedRate ""Creates and executes a periodic action that becomes enabled first after the given initial delay, and subsequently with the given period; that is executions will commence after initialDelay then initialDelay+period, then initialDelay + 2 * period, and so on."
1575383_2,,,,,,,"If any execution of the task encounters an exception, subsequent executions are suppressed...""

so get() shouldn't be causing a cancel, but if an exception is found then we need to re-schedule it manually."
1575383_3,,,,,,,(If you cast the Runnable in afterExecute to ScheduledFutureTask you can get access to the scheduling info.)
1575383_4,,,,,,,if get is causing the cancel even w/o any exceptions being involved then I guess you'll need to source dive in ScheduledThreadPoolExecutor to see what is going on.
405295_1,,,,,,,"Here are two thread dumps:

sling6.thread_dump.01.txt was taken about 10 seconds after a shutdown of Sling was attempted."
405295_2,,,,,,,sling6.thread_dump.02.txt was taken a couple minutes later.
405295_3,,,,,,,I include it because quite a few of the threads from the first dump have stopped by this point.
1098209_1,,,,,,,"thx todd, missed the ant/ivy stuff, update patch takes care of it (hopefully mavenized gridmix goes in soon and ant/ivy will go away)"
1473227_1,,,,,x,,Please ignore attachment (id=6938).
1473227_2,,,,,x,,It was attached to the wrong bug.
581209_1,,,,,,,According to https://issues.apache.org/jira/browse/INFRA-6336 we can't use git for websites.
401935_1,,,,,,,"Thanks for the reference, I'll look into it."
401935_2,,,,,,,[~egli] - can you reproduce?
401935_3,,,,,,,"If you do, you'd stand a better chance of making a proper fix..."
564075_1,,,,,x,,"(back from holidays, so a bit delayed, but) I confirm Andrzej's suggestion -- a plain-text only summarized is ideal for clustering for example."
564075_2,,,,,x,,HTML is quite uncomfortable to work with.
1326729_1,,,,,,,I don't have the cycles today.
1326729_2,,,,,,,"It would be great, if you could work on it."
1326729_3,,,,,,,Thus assigning the issue to you.
1326729_4,,,,,,,Thanks.
528962_1,,,,,x,,"Hi Marco,

I changed the name of patch because it was made in Java earliar, sorry for inconvenience."
528962_2,,,,,,,"I have uploaded the modified patch ""PartyCommunication.patch"" and it is ready for testing.
"
1672977_1,,,,,,,"This is the reverse side of ARIES 399, which dealt with a deadlock in ServiceRecipe."
1672977_2,,,,,,,"As mentioned there to fix the issues blueprint code that calls out to any kind of client code (reference listeners, service listeners, initialiser methods) should not hold the full BlueprintRepository lock, which allows deadlocks like the two observed."
1672977_3,,,,,,,Or at least the locks need to be much more fine-grained than locking the whole container.
1672977_4,,,,,,,I hope the first approach as the more general solution will work though :)
1702071_1,,,,,,,"Yeah I had a hunch it was a shutdown hook, kicking in at the same time."
1552294_1,,,,,,,"i modified the test class from HADOOP-6148 (bigger is better)
the result is:


||bytes||PureJava MB/sec||Native MB/sec||Random PureJava MB/sec||Native MB/sec||
| 1	|40.525 	|12.118 	|
| 2	|151.706 	|23.046 	|
| 4	|202.082 	|46.778 	|
| 8	|309.846 	|88.030 	|
| 16	|330.308 	|152.373 	|
| 32	|384.488 	|247.181 	|
| 64	|413.354 	|350.407 	|| PureJava	|0-64	|260.692 MB/sec|| Native	|0-64	|198.142 MB/sec|
| 128	|429.670 	|450.514 	|| PureJava	|0-128	|323.232 MB/sec|| Native	|0-128	|299.766 MB/sec|
| 256	|437.959 	|521.985 	|| PureJava	|0-256	|376.471 MB/sec|| Native	|0-256	|405.063 MB/sec|
| 512	|439.036 	|564.909 	|| PureJava	|0-512	|410.257 MB/sec|| Native	|0-512	|490.422 MB/sec|
| 1024	|441.101 	|587.137 	|| PureJava	|0-1024	|426.669 MB/sec|| Native	|0-1024	|549.357 MB/sec|
| 2048	|443.893 	|601.072 	|| PureJava	|0-2048	|436.865 MB/sec|| Native	|0-2048	|579.190 MB/sec|
| 4096	|444.964 	|608.434 	|| PureJava	|0-4096	|441.389 MB/sec|| Native	|0-4096	|600.953 MB/sec|
| 8192	|445.737 	|610.422 	|| PureJava	|0-8192	|444.453 MB/sec|| Native	|0-8192	|609.527 MB/sec|
| 16384	|447.157 	|615.396 	|| PureJava	|0-16384	|447.575 MB/sec|| Native	|0-16384	|615.407 MB/sec|
| 32768	|446.494 	|615.482 	|| PureJava	|0-32768	|446.071 MB/sec|| Native	|0-32768	|615.393 MB/sec|
| 65536	|446.550 	|616.318 	|| PureJava	|0-65536	|446.011 MB/sec|| Native	|0-65536	|615.462 MB/sec|
| 131072	|446.603 	|616.220 	|| PureJava	|0-131072	|446.256 MB/sec|| Native	|0-131072	|615.432 MB/sec|
| 262144	|445.461 	|613.127 	|| PureJava	|0-262144	|446.049 MB/sec|| Native	|0-262144	|616.090 MB/sec|
| 524288	|445.208 	|612.968 	|| PureJava	|0-524288	|445.257 MB/sec|| Native	|0-524288	|610.429 MB/sec|
| 1048576	|438.190 	|607.029 	|| PureJava	|0-1048576	|434.039 MB/sec|| Native	|0-1048576	|603.446 MB/sec|
| 2097152	|428.816 	|603.694 	|| PureJava	|0-2097152	|423.804 MB/sec|| Native	|0-2097152	|607.624 MB/sec|
| 4194304	|421.485 	|606.262 	|| PureJava	|0-4194304	|439.061 MB/sec|| Native	|0-4194304	|609.371 MB/sec|
| 8388608	|424.566 	|598.640 	|| PureJava	|0-8388608	|426.544 MB/sec|| Native	|0-8388608	|608.484 MB/sec|
| 16777216	|433.218 	|602.733 	|| PureJava	|0-16777216	|434.810 MB/sec|| Native	|0-16777216	|601.179 MB/sec|
"
1500398_1,,,,,,,I fixed the build failures on 4.1 this morning.
1500398_3,,,,,,,I'm doing an automated test as well.
1500398_4,,,,,,,Will close this ticket if there are no issues.
870881_1,,,,,,,"FAILURE: Integrated in Hadoop-Yarn-trunk #344 (See [https://builds.apache.org/job/Hadoop-Yarn-trunk/344/])
HDFS-5041."
870881_2,,,,,,,Add the time of last heartbeat to dead server Web UI.
1173673_1,,,,,,,The patch should be licensed to ASF for inclusion in ASF works.
1173673_2,,,,,x,,Sorry for the mistake.
460954_1,,,,,x,,Not sure I want the transient inability to clean up some local log or other trivial task to kill a whole pig job?
1537801_1,,,,,x,,First guess: something's getting confused about reversed-ness.
1537801_2,,,,,,,Is that part of the test in question?
547122_2,,,,,,,"lifecycle management up to a separate container

Agreed, and my patch also contains a TODO for that."
547122_3,,,,,,,"Similar to all other plugins, the life cycle hook should be pluggable in a sense that you can deploy them e.g."
547122_4,,,,,,,in an OSGi container as a separate bundle.
547122_5,,,,,,,Instead of hardcoding the hooks we could introduce a LifeCycleHookProvider similar to ValidatorProvider we already have.
547122_7,,,,,,,"Subject.doAs tricks

Good point."
547122_8,,,,,,,"Though, we have to review that usage in general."
547122_9,,,,,,,I'll try the approach you suggested.
1499834_1,,,,,,,api_key and secret_key are not required.
1499834_2,,,,,,,data sync is external to cloudstack
1410139_1,,,,,,,Thank you Ole!
1410139_2,,,,,,,Committed v2 patch to trunk with revision 508383.
1100055_1,,,,,,,Committed to HDFS-3042 branch.
1100055_2,,,,,,,"Thanks for the reviews, Bikas and Aaron."
574180_2,,,,,,,"I said above that the earlier patches were lost, but nope, there they are."
574180_3,,,,,x,,"Sorry, I took Martin's comment to mean the patch was committed and issue closed, which certainly discarded all the patches the first time around."
574180_4,,,,,,,"Anyway, the ""-2"" patches include all the changes in the first patch files."
646202_1,,,,,,,"
What platform?"
646202_2,,,,,,,Have you tried the standard maven untangling tricks like deleting ~/.m2?
1194263_1,,,,,,,We need to make this configurable before we can apply this patch to the trunk (unless i have misunderstood the effect).
1194263_2,,,,,,,The demo looks like it will be very useful.
1194263_3,,,,,,,Thanks Cyriaque.
223817_1,,,,,,,Form#maxSize is ignored now too.
182292_1,,,,,x,,I don't know what just happened.
182292_2,,,,,x,,The patch went to the wrong bug.
182292_3,,,,,x,,Sorry again!
1163131_1,,,,,,,> Another thing: is the try ... catch good or bad?
1163131_2,,,,,x,,Our caller may not notice what happend right now.
1163131_4,,,,,,,I guess will be better not catch since until now was not being catched and will be good to propagate upwards.
1163131_5,,,,,x,,"Sorry for my poor review, didn't notice try/catch :("
1037240_1,,,,,,,v2 removes some dross included by misstack.
718497_1,,,,,,,"You could easily test if it is due to felix by switching to equinox, if the effects are still there blame it on pax web or dosgi."
1185454_1,,,,,,,This jira is unassigned but contains a patch that needs to be reviewed for inclusion in 1.1.1.
1129306_1,,,,,,,Would a new configuration boolean 'fs.manual.shutdown' be adequate for your needs?
1129306_2,,,,,,,"You could programatically set this before getting your filesystems, and when set true, the shutdown hook would not be added."
869031_1,,,,,,,"Vinay, thanks for working on this."
869031_2,,,,,,,"Some comments:

The new method added to Namesystem is better to
# pass BlockInfoUnderConstruction,
# call it as isInSnapshot, and
# do not throw IOException."
869031_4,,,,,,,"{code}
//Namesystem.java
public boolean isInSnapshot(BlockInfoUnderConstruction block);
{code}
In the implementation in FSNamesystem, it should try-catch the UnresolvedLinkException and log it as an error since the full path obtained from a file should not have unresolved link."
869031_5,,,,,,,Second question: Why adding DFSTestUtil.abortStream(..)?
869031_6,,,,,x,,It does not look very useful.
639696_1,,,,,,,I appended the information to the end of the file.
795428_1,,,,,x,,"Oh, I'm sorry, I was unclear."
795428_2,,,,,,,"You have the ability to add users to the mina group in svn, not to the group on people.a.o."
795428_3,,,,,,,"To grant new users commit access, check out https://svn.apache.org/repos/asf/infrastructure/trunk/subversion/authorization and add the appropriate usernames to the mina= line in the [groups] section of the asf-authorization file."
520683_1,,,,,x,,"Sorry Jacques, I'll upload another file."
520683_2,,,,,x,,I did it wrong this time.
238508_1,,,,,,x,"No idea about the issue resolution/if it's still active, but I'm afraid that by no stretch of the imagination can it be termed a ""Critical"" issue."
589202_1,,,,,,,shifted as agreed during the IRC release preparation meeting
285534_1,,,,,,,thx to Cristi Toth  for his patch
309130_2,,,,,,,"Pull out the RopeTransport stuff, fix the bug, and add in the graceful degradation and I'm happy to see it pushed :)"
1470935_2,,,,,x,,"Sorry, I had attached an older version... let's try this one."
1470935_3,,,,,,,I guess it's OK to put it in trunk.
1470935_4,,,,,,,I did not write it in a way that fits in with the rest of the implementations though.
1470935_5,,,,,,,No unit tests either yet.
1470935_6,,,,,x,,"However, I figured it was better to get it in the public domain sooner and let the iterative process do it's work."
1680512_1,,,,,x,,This is only a problem with exceptions from java.
1680512_2,,,,,,,"*, regular business exceptions work."
189914_1,,,,,,,1
189914_2,,,,,x,,Incidentally if we all nag Joe Walnes enough we might be able to persuade him to release a new qdox which can ignore annotations etc (though it will still struggle with generics I think)
908493_1,,,,,,,Everything timed out.
908493_2,,,,,,,Resubmitting and making it a blocker for 0.22
1560034_1,,,,,x,,"Sorry, I kind of forget about this one."
1560034_2,,,,,,,I'm good with the last version of the patch of just adding a dclocal read repair chance.
1560034_3,,,,,,,Do you mind rebasing Vijay?
1014768_1,,,,,x,,I don't have strong opinions about it either way.
1014768_2,,,,,,,So I went ahead and made the change.
1014768_3,,,,,,,It's uploaded here and on review board.
160613_1,,,,,,,Removed version-infomation znode.
1518664_1,,,,,,,More like can't fix.
1518664_2,,,,,x,,Bugs like this make me sad.
1107263_1,,,,,,,"Integrated in Hadoop-Mapreduce-0.23-Build #9 (See [https://builds.apache.org/job/Hadoop-Mapreduce-0.23-Build/9/])
    HADOOP-7608."
1107263_2,,,,,x,,SnappyCodec check for Hadoop native lib is wrong.
1107263_3,,,,,,,Contributed by Alejandro Abdelnur.
808274_1,,,,,,,"@Matthew 

If you can contribute a section on SPNEGO authentication to the HttpClient tutorial, I'll commit your code to the official 4.1 branch of HttpClient

http://wiki.apache.org/HttpComponents/HttpClientTutorial

Oleg"
788254_1,,,,,x,,"Sorry for the delay, I'm recreating the mirror now."
788254_2,,,,,,,"Note that I was seeing the dreaded ""Delta source ended unexpectedly"" error at around revision 733924 [1], so I had to set the mirror to start the mirrored version history from after that."
788254_3,,,,,,,[1] https://svn.apache.org/viewvc?view=revision&revision=733924
1469547_1,,,,,,,"Wouldn't it make sense if getFile() always checked whether the passed in fileName is an absolute file, no matter of the protocol?"
1469547_2,,,,,,,"If this is the case, this file must be returned."
239925_1,,,,,,,"Tom, no problem, please see WHIRR-634 and WHIRR-635."
239925_2,,,,,,,"Thanks, Graham"
776022_1,,,,,,,"populated, see r2083"
1509518_1,,,,,,,Here is the Review Board for local.py.
897427_1,,,,,,,trivial change to make the minSize be 1 byte.
897427_2,,,,,,,I think this should be fine for all of the cases I could find where we use this function.
897427_3,,,,,,,"If we need to specify a different minSize later, we can add a {{setMinSize}} function."
815032_1,,,,,,,The precommit failures are unrelated to the issue at hand.
815032_2,,,,,,,"[~thejas], could you please have a look at this patch?"
761191_1,,,,,,,"Commit 7a977b5eaffb411cb3f1409336cdf42f6b46b18c in branch refs/heads/1.6.x from [~zack-s]
[ https://git-wip-us.apache.org/repos/asf?p=incubator-jclouds.git;h=7a977b5 ]

Reauthenticate on Keystone HTTP 401 (JCLOUDS-178)

The number of retries here is not the same as for 500 errors; expected
behavior is a quick fail while retaining some robustness."
565607_1,,,,,,,"commons.net 3.0.1
Thsi application is too big RMI is in Jconsole.I myself dont use.I just use ftp.listfiles."
565607_2,,,,,,,here i have read that it is because of active passive mode.i will try maybe it can solve my problem but i afraid that it will produce problem with multithread application
1041453_1,,,,,,,Test case and fix.
1041453_2,,,,,,,Also adding some extra tests for newline splitting - currently this coverage is lacking.
1550452_1,,,,,x,,"Brandon, sorry."
1550452_2,,,,,x,,I misread.
1550452_3,,,,,x,,"Ignore comment.

"
796834_1,,,,,,,"Nothing out of the ordinary here:

% host -t mx laguna-industries.com
laguna-industries.com mail is handled by 20 mail.phnx.uswest.net."
796834_2,,,,,,,laguna-industries.com mail is handled by 10 mail.laguna-industries.com.
796834_3,,,,,,,% host  mail.phnx.uswest.net.
796834_4,,,,,,,"mail.phnx.uswest.net has address 63.231.195.31
host -t ptr 31.195.231.63.in-addr.arpa."
796834_5,,,,,,,31.195.231.63.in-addr.arpa domain name pointer mpls-pop.inet.qwest.net.
796834_6,,,,,,,"qmail chose the secondary MX (which is the mpls-pop.inet.qwest.net), probably because it could not reach the primary MX."
796834_7,,x,,,,,"Nothing wrong, everything is cool."
796834_8,,,,,x,,Seems to be a faulty mailserver setup at laguna-industries.com.
796834_9,,,,,x,,"Unfortunately, in these days where everyone that can put a CD
the right way up in a drive is a Linux/Unix/Windows/Internet Expert, this has become pretty common."
796834_10,,,,,x,,"And with a network that
tolerates almost everything to get a mail somehow in the right place, it is only seldom noticed (or when it is, it is blamed on
Microsoft."
154098_1,,x,,,,,+1 great job pat.
819316_1,,x,,,,,+1 on intent from looking at what the patch fixes.
819316_2,,,,,,,Haven't explicitly tested it myself.
1511597_1,,,,,,,"getUserInSystemGraph usisng a priviledged block to access the system graph, I don't think this should be done here as the result is no of you if the caller has no access to the system graph."
1274690_1,,,,,,,"On 2008-03-06 08:00:48.178 bendalton commented:
FLV video of the bug in question with Snitter
On 2008-03-06 08:01:57.860 bendalton commented:
This bug was first discovered in an application I'm working on."
1274690_2,,,,,,,I reproduced the bug using Snitter.
1274690_3,,,,,,,"(ie, this is an AIR bug, not a Snitter bug)"
914188_1,,,,,,,"yes, they should all be using RWLock, absolutely."
281875_1,,,,,,,Where is the 'Grant license to ASF for inclusion in ASF works' for the patch
1584891_1,,,,,,,Thanks Willem.
1584891_2,,,,,,,I will update the docs (probably this weekend when I find some time)
1117591_1,,,,,,,Updated patch with new file.
1117591_2,,,,,,,"Forget git add, get sad..."
620209_1,,,,,x,,"Mac, looks like the tests are failing (especially TestHarFileSystem)."
620209_2,,,,,,,The patch looks good to me.
